chunk,load
0,0.0017369891188852439
1,0.0014901647570963936
2,0.0014901647570963936
3,0.0028145017481393526
4,0.002722639758141275
5,0.002722639758141275
6,0.002722639758141275
7,0.0033409885489400024
8,0.0033409885489400024
11,0.04699934780579695
12,0.046990717350353296
13,0.046990717350353296
14,0.0471387785194505
15,7.072354189068967e-06
17,5.416359558995998e-05
18,6.410034578590392e-05
19,6.3428133415009265e-06
20,6.3428133415009265e-06
22,0.0008133737490524395
25,5.238918349796126e-05
26,5.238918349796126e-05
32,0.02390207717179764
33,0.008507850600664923
34,0.007694476851612484
35,0.0077008196649539845
36,0.0022117657103713248
37,0.002043707693136898
38,0.0015831219286569077
39,0.0015831219286569077
40,0.0015831219286569077
41,0.01185690308352825
42,0.0010299201175344008
43,0.012150000652369472
44,0.01185690308352825
45,0.01185690308352825
46,0.01185690308352825
50,0.0009266017852289483
51,0.0009266017852289483
52,0.04592140683791202
53,0.04592140683791202
54,0.04592140683791202
55,0.04592140683791202
56,0.001222898181686457
57,0.001222898181686457
58,0.001222898181686457
59,0.002954539844901984
60,0.002790253088307817
61,0.002790253088307817
62,0.0027732975383011286
63,0.0637230282847599
64,0.0637230282847599
65,0.0637230282847599
67,0.06368708622203664
68,3.59420627232497e-05
69,0.005306943742091854
70,0.005306943742091854
71,0.0034057388239446314
73,0.20383622135311985
74,0.17732554087808802
75,0.02403344046236139
76,0.0018799762551988675
79,0.014672259858313377
80,0.0005867988343929811
81,0.00029720336525754405
83,0.0005867988343929811
84,0.004963145265877387
87,0.0850801259040289
88,0.0850801259040289
90,0.0850801259040289
91,0.07447773310903258
92,0.07447773310903258
93,0.07447773310903258
94,0.07447773310903258
95,0.07447773310903258
96,0.07447773310903258
97,0.08914999296734595
98,0.08914999296734595
99,0.08885354831163322
100,0.08885354831163322
101,0.08885354831163322
102,0.09350445285530648
109,0.015259058692706357
110,0.0027828504046493742
111,0.004152021655417668
112,0.0027828504046493742
113,0.0021034331903641737
114,0.0012320066833740207
115,0.001284395866871982
116,0.001262510048999272
117,0.0012350994353429517
118,0.0008513395373549042
119,0.0008095614130782734
120,0.0008095614130782734
121,0.0021487953908636745
122,0.0021487953908636745
123,0.0023308500483011484
124,0.002326497974540926
125,0.046129764597016835
126,0.04608305386274349
127,0.046135443046241446
128,0.04608305386274349
129,0.0458401654584585
130,0.0458401654584585
131,0.0458401654584585
132,0.0458401654584585
133,0.0458401654584585
134,0.045881634150936726
135,0.04589005839864415
136,0.04587867264792931
137,0.04587867264792931
138,0.04587867264792931
139,0.04588289609530383
140,0.04587867264792931
141,0.04662650130874317
142,0.0465754889826343
143,0.0004238588231626443
144,0.0004238588231626443
145,0.0004238588231626443
146,0.0013564067196980465
147,0.0012824482531164385
148,0.0012824482531164385
149,0.0012805966230545558
150,0.0012445955367875548
151,0.001240482657224047
152,0.001230725929248216
153,0.0012421116799630572
154,0.0012216835421149691
155,0.0009266017852289483
156,0.0009266017852289483
157,0.0009266017852289483
158,0.011922840449402042
159,0.011907307205452466
160,0.027247809222471803
161,0.02659140312191351
162,0.023258257360173566
163,0.023267040491825174
164,0.02326103635608671
165,0.022098000400994477
166,0.022098000400994477
167,0.022098000400994477
168,0.022098000400994477
169,0.022098000400994477
170,0.022098000400994477
171,0.022098000400994477
172,0.022173812779451917
173,0.022173812779451917
174,0.020281857895172607
175,0.020281857895172607
176,0.020450404835971228
177,0.020447367378916535
178,0.001049376862145911
179,0.0016369779857652105
180,0.002722639758141275
181,0.002722639758141275
183,9.972572653612937e-06
184,1.569753362889575e-05
185,1.569753362889575e-05
186,0.015356199550648233
187,1.5533243949575952e-05
188,0.0009266017852289483
189,0.0458401654584585
191,0.04652284332155539
192,0.19575444778740955
193,0.1954695082884299
194,0.1954695082884299
195,0.1954695082884299
198,0.00012900698089925159
199,0.00012900698089925159
200,6.49797645884703e-06
201,0.0009266017852289483
202,0.01185690308352825
205,0.0028145017481393526
206,0.0003220240736400537
207,0.0008197165623939404
208,0.0022117657103713248
209,0.0012255379134491612
210,0.023739267436643757
211,0.023739267436643757
212,0.16033475363159197
213,0.0850801259040289
214,0.0034057388239446314
215,0.0027828504046493742
216,0.0027828504046493742
217,0.0030063837486428192
218,0.002028970923537049
219,0.002028970923537049
220,0.0008513395373549042
221,0.00036957875200469193
222,0.0004893356794700929
223,0.0027737942894432662
224,0.016804955467379073
225,0.016507197687615265
226,0.01390874699720183
227,4.87934924623289e-05
228,0.0023565622329609947
229,0.0021349794674946766
230,0.000357974609755976
231,0.0005795573752222942
232,0.0005580504521142984
233,0.0005580504521142984
234,9.773601886151031e-05
235,0.0013285349447399915
236,0.008335718822190771
237,0.008903138034795234
238,0.00714498264587097
239,0.011396814027543127
240,0.004674985772636661
241,0.006311981761192821
242,0.005395486502211487
244,0.1954695082884299
245,0.20574155726588284
246,0.004465689557956553
248,0.0016532873364778326
249,0.0009461827451015659
250,0.0064414235224033315
251,0.005276482086837782
252,0.20099561088323153
253,0.002307768740498666
254,0.006179477104987613
255,2.036396212561198e-06
256,2.036396212561198e-06
257,0.0019344100774887482
258,0.002095965050131253
259,0.024479567010668377
260,0.03154591103838372
261,0.026948051810754686
262,0.0018391619402531232
263,0.004149980412495546
264,0.0010004359354818955
265,0.0011873014641106993
266,0.0016492755022653367
267,0.0016492755022653367
268,0.0017993452483262712
269,0.0014120643710284243
270,0.00029306000418245423
271,0.0016855062669760515
272,0.00026492020880373085
273,0.005726511449845668
275,0.005726511449845668
276,0.0019364464737013094
277,0.005726511449845668
278,4.211979745719632e-05
279,0.0019364464737013094
280,0.011204989677637361
281,0.009173883288095187
282,0.009206251303734736
283,0.004515529438370442
288,0.005768631247302865
289,0.0005726270144239061
290,0.00037744138327537927
291,0.00037744138327537927
292,0.00015006974606093446
296,2.687649901916239e-06
297,2.687649901916239e-06
298,2.687649901916239e-06
301,0.00019518563114852682
302,2.6368764771163243e-05
307,2.687649901916239e-06
308,2.687649901916239e-06
309,2.687649901916239e-06
311,0.005991431658649399
312,0.01123735769327691
313,0.0002473769426937937
314,2.687649901916239e-06
316,3.674719571761801e-05
317,0.008092800754370692
318,0.0015160028543046732
319,0.00564837728269959
320,0.0031495444770136497
321,0.0018348726565954078
322,0.0018348726565954078
323,2.687649901916239e-06
324,2.687649901916239e-06
325,0.20561904826144242
326,0.0013198561179026869
327,0.03052473623436381
328,0.004465689557956553
329,0.00655052036441926
330,0.0002714838156177415
331,0.0007706209933995742
332,0.23152034711759537
333,0.23229096811099492
334,0.0015219908587827508
335,0.021823562617707078
336,0.0005755892423886537
337,0.00034024122951848736
339,0.0010604921092311095
340,0.0013228261328795915
341,0.0010604921092311095
342,0.022746101517166373
343,0.0006542133038099911
344,0.005101254922995176
345,0.005626625989672271
346,0.020265444999063117
347,0.02000999071691046
348,1.1972042760072003e-05
349,0.00462812146628516
350,0.0016577827833280426
351,4.9376645862780456e-05
352,0.00787945708233396
353,0.007241770676382278
354,0.0010900090524814095
355,0.0015540849268637338
356,1.1972042760072003e-05
357,0.006325372155470226
358,0.2264575525062106
359,0.001432474643417172
360,0.2264575525062106
361,9.73425679638238e-05
362,0.220965730244499
363,0.00155268317336774
364,0.00155268317336774
365,0.2264575525062106
366,0.00549182226171161
367,0.0010900090524814095
368,0.007397152098672572
369,0.220965730244499
370,0.007550078828210106
371,4.9376645862780456e-05
372,0.001705609902905275
373,5.972332309536854e-05
374,0.0010900090524814095
375,0.01441455595687483
376,0.012383945557577195
378,0.030863712313615392
379,0.0002502885470542475
380,7.9165046801926e-05
381,0.00024857445457595386
382,0.00024857445457595386
383,0.00024047272407042226
384,0.00022412820832490836
385,0.005844468925304831
386,2.920913630361729e-06
388,0.007221648009317094
389,0.0002476062616885563
390,0.0012694344417701901
391,0.0069740417476285375
392,0.006505987328003038
393,0.006505987328003038
394,0.004872274140231055
395,0.004872274140231055
396,0.005341662229067935
397,0.005341662229067935
398,0.0012694344417701901
399,0.014669151206868732
400,0.0002982010806480175
401,0.000669979635903375
402,0.000669979635903375
403,0.000669979635903375
404,0.0007144225268151348
405,0.005420776490973778
406,0.019791726617194492
407,0.014370950126220715
408,0.020323942221665198
409,0.023978966024282747
411,0.00025148678005455826
412,0.0006142077861934378
413,0.0005722965299534469
414,0.0005026482981252454
415,0.0004411812851151267
420,0.0027953285273874303
421,0.0027953285273874303
422,0.004438010355727271
423,0.004877739484749328
424,0.004877739484749328
425,0.005583799638107116
426,0.008606153727377336
427,0.026731337407219516
428,0.0016488365901182191
429,0.0016488365901182191
431,0.0010249626811373238
432,0.0008141992591157993
433,0.0010249626811373238
434,0.0010249626811373238
435,0.00035276790820833886
436,0.00035276790820833886
437,0.00025496677413552903
438,0.014370950126220715
439,0.014370950126220715
440,0.035323231012391966
441,2.687649901916239e-06
442,0.0002215103732986567
443,0.0020962137661403968
444,0.019846530865666952
445,0.01429826942942739
446,0.01634681036396002
447,0.001464188928911646
448,0.002064291048590926
453,0.025888392328315378
454,0.007327687022019876
455,0.0329792980606985
456,0.033169290333482954
457,8.655664143016059e-05
458,1.1480463223831756e-05
459,0.00023096727945086943
460,1.96004680381801e-05
461,0.01853969749935665
462,0.01970289746816984
463,0.01970289746816984
464,0.01970289746816984
465,0.020746764812338326
466,0.02186715672841042
467,0.0007241586714239021
468,0.02114299805698652
469,0.023171423607654777
470,0.014453549024607989
471,0.005488901348081248
472,0.005488901348081248
474,0.00025673744450780013
475,0.0011379203740971306
476,0.014350026954361285
477,0.017959270588767163
478,0.01806279265901387
479,0.0008799558303080864
480,0.0004181547159159131
481,0.00529210815465137
482,0.0003940202734285581
483,0.007815635717270786
484,0.009167892568623463
485,0.009682434449217453
486,0.0008870830052496124
487,0.0008870830052496124
488,0.0018080040022223484
489,0.001484652528242031
490,0.022314250157900607
491,0.003735378706903062
492,0.01020014671650937
493,0.010086142025307247
496,0.00013887499502893605
497,0.00013887499502893605
498,0.002458284176986057
499,0.010866595043813957
500,0.01550512191655379
501,0.0008416884474062341
502,0.00015945633426621864
503,0.001766039286935945
504,0.00030190402216614964
505,2.2618409665248694e-07
506,0.01472521465219726
507,0.01472521465219726
508,0.026731337407219516
509,0.0002167144035351674
510,0.0018348726565954078
511,0.0011873014641106993
512,0.0001584384354309088
513,0.0008257910991073686
514,0.004411492511966717
515,0.013093241985305601
516,0.0006042807258087119
517,0.009744760256542225
519,0.0003598520681052698
520,0.0004168114506062958
521,0.00046640354483253374
530,2.021579570453329e-05
531,2.0017747242097888e-05
532,2.0583330707510573e-05
533,1.2164930162789395e-05
534,1.2164930162789395e-05
535,9.40445270251719e-05
548,0.0030226805532410214
549,0.0030226805532410214
550,0.0031027325189830865
551,0.0036335871641990144
555,0.001958143922792919
556,0.001958143922792919
557,0.001958143922792919
558,0.001958143922792919
559,0.001958143922792919
560,0.001958143922792919
561,0.001958143922792919
562,0.001958143922792919
563,0.02915810241071012
564,0.03565174278621031
565,0.2223344777704975
566,2.920913630361729e-06
567,0.032309297543128446
568,7.9165046801926e-05
569,0.03170984327470049
570,0.0014660900939623205
571,0.003792597043764549
572,0.0003270074237115915
573,0.22241364281729942
574,0.22612707481426206
575,0.006540311829325375
576,0.0014660900939623205
577,0.0014660900939623205
578,0.0003476511075215526
581,0.0004598597067394763
582,0.018096026392627418
584,0.012073282470649852
586,0.009938868905781283
587,0.009623771842954952
588,0.009623771842954952
589,0.02140253790886207
590,0.02140253790886207
591,0.02140253790886207
592,0.01758981504560352
593,0.017107983362081487
594,0.021849435772821266
595,0.4160085638529668
596,0.003922237996310315
597,0.003922237996310315
598,0.003949268881914975
600,0.004741452410739782
601,0.004741452410739782
602,0.003949268881914975
603,0.003949268881914975
604,0.002003377273401721
605,0.001495628150247673
606,0.009938868905781283
607,0.0016137434174594218
608,0.4191767249463212
610,0.11417536850647231
611,0.11338854817964206
612,0.000761705323377244
613,0.000761705323377244
614,0.30508233757076847
615,0.30012757841534693
616,0.022314250157900607
617,0.028644794100033556
618,0.02116859843188395
619,0.021309108117853335
620,0.0003673045702504612
621,0.0005729393575229164
622,0.0005729393575229164
623,0.0005729393575229164
624,0.00048008558528543453
625,0.00048008558528543453
626,0.00020563478727245518
627,0.019554214434995245
628,0.001979846723654326
629,0.001979846723654326
630,0.0490781028150465
631,0.04723176603297074
632,0.047311817998712806
633,0.047311817998712806
634,0.047311817998712806
635,0.008078563951480112
636,0.00020573553150228922
637,0.00020573553150228922
638,0.00011268027080513931
639,0.007730937660460312
640,0.007872828419977823
641,0.007872828419977823
642,0.007616705354118987
643,0.00014050968596938335
644,0.007639478782492931
645,0.0004212675986450382
646,0.02112279158410466
647,0.02112279158410466
648,0.010444727048024911
649,0.029793306695747698
650,0.029873358661489765
651,0.029873358661489765
652,0.029873358661489765
653,0.000483973143365015
654,0.047556131711431936
655,0.04708546614606457
656,0.04709877372406222
657,0.04723176603297074
658,0.04723176603297074
659,0.0006273015771746874
660,0.004172612806672336
661,0.004172612806672336
662,0.004154978137703562
663,8.236654241660363e-05
664,0.004216400229585908
665,0.009304450660435157
666,0.009304450660435157
667,0.009304450660435157
668,8.236654241660363e-05
669,0.00938681720285176
670,0.00016187307973741612
671,0.00953062009507658
672,0.009563693696101994
673,0.00011615549426630932
674,5.84841607887338e-06
675,0.009447538201835685
676,0.005544706140864321
679,1.7634668968773034e-05
680,1.7634668968773034e-05
681,1.7634668968773034e-05
682,0.002549133068741978
683,0.009683971453811313
684,0.00035050892752296064
685,0.003140105661537216
686,3.45166082152614e-05
687,0.0009255018131569866
688,0.0008909852049417252
689,0.0008909852049417252
690,0.008638489922279271
691,0.009529475127220995
692,0.008638489922279271
693,0.008650998634303462
694,0.00039924708163744413
695,0.0005869571285692579
696,0.008860716577426346
697,0.0014984087428431417
698,0.11014250795097084
699,0.11021189748584863
700,2.3342290637310674e-05
701,6.3897845078025e-05
702,0.004153256914944062
703,8.724013571533567e-05
704,0.10924975688124557
705,0.1101407420861873
707,0.1101407420861873
708,0.10587120107751173
709,0.0002481886147820007
710,9.73847258538038e-06
711,9.27318255150901e-05
712,0.013520850890021065
713,0.003179395480768106
714,0.003202645350238942
715,0.0002651244551355921
716,0.10604409292793057
717,0.00011886233974132738
718,0.00011886233974132738
719,0.00011886233974132738
720,0.00032502846439782975
721,0.00023845014219662033
722,0.00012840621870941564
723,8.5245199263425e-05
728,8.5245199263425e-05
729,0.28952978919838185
733,0.010341455409252959
734,2.3249869470836248e-05
735,0.010364705278723796
744,0.007362307834583204
746,0.0014966428780595824
747,0.10640218238007688
748,0.007362307834583204
749,0.007362307834583204
750,0.007362307834583204
755,0.0031746222697524775
756,0.0031498441341225964
757,0.0031498441341225964
758,0.0031498441341225964
760,0.0031395711500769273
761,4.959857240201352e-05
762,4.959857240201352e-05
763,0.10589597921314162
764,0.10587120107751173
765,2.477813562988102e-05
766,2.477813562988102e-05
767,0.00012840621870941564
768,0.000366856360906036
770,0.0002707341597367383
771,0.003766579473107532
772,0.0015922850172770278
773,0.0027321497334550447
774,0.0027253442569063345
775,0.004899638712736838
776,0.0020688599196079676
777,0.002515956217705231
778,0.002253031775726281
779,5.094627631179822e-05
781,0.0029926816704026224
782,0.0024779390962441153
783,0.0019279301321752723
784,0.0019279301321752723
785,0.0019279301321752723
786,0.0019279301321752723
787,0.0019188495150025903
788,0.010768658099742024
789,0.010829655883068032
790,0.0020939258323993803
791,0.0038849315191171047
792,0.300151947241123
793,0.010667883181450753
794,0.01839578594831807
795,0.010265791338803681
796,0.010265791338803681
797,0.008408768484335794
798,0.297892832544008
799,0.29789590642460634
800,0.289864665886911
801,0.29007399769503944
802,7.820594032701173e-05
803,0.0001805427321210052
804,3.7408135193991024e-05
805,2.207377604663754e-05
806,0.06607804832500803
807,0.057263498299039345
808,0.057263498299039345
809,0.057263498299039345
810,0.0011014361289556644
811,0.005978857351516485
812,7.08004259444781e-05
816,0.0034136958346870617
817,8.051844069933453e-06
818,8.051844069933453e-06
819,0.0005159850770137522
820,0.0010324607492536585
823,0.00015560373048096094
824,0.00015560373048096094
826,0.00015560373048096094
827,0.00015560373048096094
830,0.0005164756722399062
831,0.0005164756722399062
832,0.003915873186367443
834,0.003915873186367443
835,0.003926265828892084
836,0.0005079332329438188
837,0.0005079332329438188
838,0.0005079332329438188
839,0.06610012210105468
840,0.0029926816704026224
842,0.0005166357773987251
843,0.0005166357773987251
844,4.809895475454654e-05
845,0.003918259718884593
846,0.0015827581153914233
847,0.0023355016034931697
848,0.0010713260604759038
850,0.0034068276639690736
851,0.0034068276639690736
852,0.0005164756722399062
853,0.0005164756722399062
854,0.0005647347321532716
855,0.0005176593455918515
856,0.003405643990617128
857,4.944273326531075e-05
858,0.00010801535873802206
859,8.261787517340708e-05
860,7.08004259444781e-05
861,7.08004259444781e-05
863,0.290559620902483
864,0.2905297114170179
865,0.2906162897392191
866,0.2906162897392191
868,7.907916061257986e-05
869,7.422433100239724e-05
870,0.0011127338486750325
871,0.0011303312596568354
872,0.0013919763921978064
873,0.00025874867244801697
874,0.0009845981592668807
875,0.06501267256729736
876,0.05699428877096141
877,0.057001094247510126
878,0.06705319957825988
879,0.06679027513628093
880,6.781395439455397e-05
882,0.010486475143443084
883,0.0005889010437611505
884,0.014939321863235197
885,0.11395649920221967
886,0.008109531088355248
887,1.7597410981803017e-05
888,8.657832220120941e-05
889,0.00026292444197895045
890,0.004310823797634652
891,0.003840158232267287
892,0.003840158232267287
893,0.05092562437833186
894,2.4938729659625725e-06
895,0.0009414975945922112
897,0.0028905552687838736
898,0.0028905552687838736
899,0.0001256474505998189
900,2.6880310445436066e-06
901,0.0010758034048552658
902,1.264475820223065e-07
904,0.0007420148205232313
905,0.0008183440169583549
906,0.0015603588374815862
907,1.264475820223065e-07
909,0.10597664930198142
910,0.00010323614088683318
913,8.724013571533567e-05
914,8.724013571533567e-05
917,0.3496498392502983
918,0.34953333475973236
919,0.34953333475973236
920,0.34953333475973236
921,0.34934416470919355
922,0.003964607271923144
923,0.002082703449868298
924,0.0014886208210723158
925,7.108510983755552e-05
926,0.0014175357112347603
927,0.001414035688016211
930,0.001414035688016211
931,0.001414035688016211
932,0.001414035688016211
933,0.0027035897916067256
934,0.3377259879617105
935,0.34189885095461264
936,0.34112937378744473
937,0.3411243267250813
938,0.00491598366577876
939,0.3978675431607213
940,0.3978675431607213
941,0.395594533386951
942,0.00015478638861864079
943,0.00018981043204220643
944,0.007609263815374953
945,0.009103800617873968
946,0.009103800617873968
947,0.009484559084556476
948,0.009367572243980327
949,0.01062063188715939
950,0.009307345270089907
951,0.009307345270089907
952,0.0012871443194303774
953,0.0012871443194303774
954,0.00010728764501605155
955,8.670198619316226e-05
956,8.670198619316226e-05
957,0.0003661841893322041
958,7.878252447525165e-05
959,0.011947256212846362
960,0.01186847368837111
961,0.011378076301976167
962,0.01166547796683312
963,0.0038834638850254602
964,0.003911092490894745
965,0.002100851833878968
966,0.0021900350621841956
967,0.005469021864490193
968,0.005469021864490193
969,3.2006295605672866e-05
973,8.724013571533567e-05
974,8.724013571533567e-05
978,0.10970670787785704
979,0.10946766561921002
981,0.0002229839249996325
982,0.0013900775450401172
983,0.0014924468965443708
984,0.0014027619528067942
985,7.888142765668102e-05
986,0.0016130614700397496
987,0.000841825016961558
988,0.0006672931942328385
989,0.0003792181269518947
990,0.0005899044922490692
991,0.0005899044922490692
992,0.00047986421394704567
993,0.0004206247469303683
994,0.0004911588750430842
995,0.10968206570917008
996,0.010160930280416973
997,0.0033114204534350337
998,0.0033114204534350337
1000,0.0033114204534350337
1001,0.0033114204534350337
1006,0.008829340189533923
1007,0.008829340189533923
1008,0.008010915167370866
1009,0.008010915167370866
1010,0.008010915167370866
1011,0.012647742840271762
1012,0.006390173769137871
1013,0.006390173769137871
1014,0.006390173769137871
1015,0.0024460822246451706
1018,0.0024460822246451706
1019,0.0024460822246451706
1020,0.0008185511464676735
1021,0.0008185511464676735
1022,0.0015178029077206729
1023,0.0004911588750430842
1024,0.002008961782763757
1026,0.005469021864490193
1028,0.005469021864490193
1029,0.005469021864490193
1030,0.005469021864490193
1032,9.797931126657289e-05
1033,0.006442395786948607
1034,0.0004598597067394763
1035,0.0011379203740971306
1036,0.00022412820832490836
1037,7.9165046801926e-05
1038,7.9165046801926e-05
1039,0.0005926267528618815
1040,0.0005679811485719363
1041,0.0029868441290537397
1042,0.008007239986958813
1043,0.014754620630212099
1047,0.0014660900939623205
1050,0.00022412820832490836
1052,0.005488901348081248
1054,0.00022412820832490836
1055,0.00022412820832490836
1058,0.0004598597067394763
1059,0.018097740485105714
1060,0.0005505562926063566
1061,0.0005679811485719363
1062,0.0005886248323818974
1064,0.03141341937511791
1066,0.004861414080346245
1067,0.024871142988165718
1069,9.069658586688021e-05
1070,0.0014660900939623205
1071,0.015433893141201041
1072,0.0007287624408127618
1073,3.209825459045644e-05
1074,0.031288674707826265
1077,0.00022412820832490836
1080,0.0006112724688408995
1081,0.0014660900939623205
1084,0.024871142988165718
1085,0.00022412820832490836
1086,0.0006112724688408995
1087,0.0018133222109773116
1088,0.03141341937511791
1089,0.00022412820832490836
1090,0.00020621750892711987
1091,0.031407274211426736
1093,0.005488901348081248
1094,0.005568066394883174
1095,7.134397918100825e-05
1096,0.0019486652412315732
1097,0.0018773212620505648
1098,0.0012827364322354254
1099,0.001202049742136412
1100,0.2573819625186915
1101,0.02333370891502239
1102,0.02333370891502239
1103,0.02455703792923358
1104,0.005211948620144958
1105,2.920913630361729e-06
1106,0.0012233290142111917
1107,0.005211948620144958
1108,0.024668488640213537
1109,0.024668488640213537
1110,0.024668488640213537
1111,0.03641915048633575
1112,0.03345801915565549
1113,0.028158539174079223
1114,0.028224931023765436
1115,0.37041776846859215
1117,0.006201088571031544
1118,0.00012275238112239274
1119,0.0061346967213453335
1120,6.639184968621056e-05
1122,0.0061346967213453335
1123,0.000835216739769068
1124,0.000835216739769068
1125,0.016500636019309307
1126,0.0010137747416421345
1127,0.000835216739769068
1128,6.639184968621056e-05
1129,0.007168296468206857
1130,0.0038286010063169865
1131,0.0014027619528067942
